budget,genres,id,imdb_id,popularity,poster_path,release_date,revenue,runtime,title,movieId,rating
70000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",879,tt0102057,14.508137,/6plGuz8L3fvkuENB0G2ZpBz6kej.jpg,1991,300854823.0,144.0,Hook,879,2.8
60000000,"[{'id': 12, 'name': 'Adventure'}]",2119,tt0099371,7.046753,/jNw4mKvTW3lSDOv9Ruiph6EQqXj.jpg,1990,157920733.0,107.0,Days of Thunder,2119,2.4
7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",3291,tt0433383,7.523097999999999,/2sW2FVIvrYs4NbYKMitjogeFw84.jpg,2005,54600000.0,93.0,"Good Night, and Good Luck.",3291,1.8
7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5896,tt0086987,1.456485,/atkfxwn1oelQYvtIWt7RtMr8rqV.jpg,1984,8914881.0,105.0,Bolero,5896,3.6
2800000,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",3034,tt0072431,9.339316,/tQJAWbIjvvqVKLLbIZHtwGw2HTf.jpg,1974,86273333.0,106.0,Young Frankenstein,3034,3.7
68000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1903,tt0259711,10.071057000000001,/ujMy9P4VczTW9YSpAM31uqdOMpz.jpg,2001,203388341.0,136.0,Vanilla Sky,1903,2.9
20000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1266,tt0421073,13.246795,/2h2mThLae2QZLprtovKXRBgMM1E.jpg,2008,65569869.0,109.0,Street Kings,1266,4.0
79000000,"[{'id': 18, 'name': 'Drama'}]",2289,tt0159365,9.645543,/4da24dJQZSGep4FJ2U9jU9G8qJr.jpg,2003,173013509.0,154.0,Cold Mountain,2289,3.9
55000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",8584,tt0184894,10.308442,/wcG2PA66Fbv2l7r0n59x1nuB5fd.jpg,2000,56932305.0,110.0,Shanghai Noon,8584,3.7
85000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",62764,tt1667353,14.170182999999998,/twCU43qv4VVqqsIi1NMnGj2kXmp.jpg,2012,183018522.0,106.0,Mirror Mirror,62764,2.9
52000000,"[{'id': 18, 'name': 'Drama'}]",568,tt0112384,18.761467,/6JQ9z3V9x4vlU2GSZx2yNO0PvuX.jpg,1995,355237933.0,140.0,Apollo 13,568,3.6
175000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",652,tt0332452,15.387275,/edMlij7nw2NMla32xskDnzMCFBM.jpg,2004,497409852.0,163.0,Troy,652,3.0
9000000,"[{'id': 99, 'name': 'Documentary'}]",2359,tt0386032,6.7660860000000005,/tAEhAVqnleu3wEC2LuXvWzRvsEG.jpg,2007,24538513.0,123.0,Sicko,2359,3.8
30000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",24,tt0266697,25.261865,/97fNAi62HawGjWru7PvVmF7RAbU.jpg,2003,180949000.0,111.0,Kill Bill: Vol. 1,24,3.2
38000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1957,tt0278435,6.681286999999999,/la9F1MVu1nU4v61trp80dVcr5Ij.jpg,2002,51801187.0,114.0,Enough,1957,3.7
30000000,"[{'id': 18, 'name': 'Drama'}]",7214,tt0393162,11.093736999999999,/8c6BeOIrDStz2aiPceYdI5sd9pL.jpg,2005,76669806.0,136.0,Coach Carter,7214,2.8
32000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",709,tt0097742,11.137888,/27EySoBH3oBuI6xat2QOquB9X8j.jpg,1989,156167015.0,133.0,Licence to Kill,709,3.3
65000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",1271,tt0416449,18.108407999999997,/bYR8O1H1ZlME7Dm9ysfTYZnRDpw.jpg,2006,422610419.0,117.0,300,1271,3.7
1000000,"[{'id': 18, 'name': 'Drama'}]",546,tt0407265,7.398205,/ehYc5DRe1Ipnn5XSf3Tol3LMbrq.jpg,2005,13350369.0,103.0,Transamerica,546,2.1
5510000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",74458,tt1740710,1.8388650000000002,/dlLsY4VeDJVNd6iTXVfRIS14XT4.jpg,2011,18050000.0,139.0,Mere Brother Ki Dulhan,74458,4.0
160000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",5723,tt0907657,10.357064,/fEjwJfeDxgsRBlYgEWMgvrKQ6VB.jpg,2007,20710513.0,85.0,Once,5723,3.1
123000000,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",8871,tt0170016,11.642462,/uOWOw8ZTkGQqx6qkNPhG9AovFJW.jpg,2000,345141403.0,104.0,How the Grinch Stole Christmas,8871,2.8
80000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",754,tt0119094,11.467391000000001,/q1i8QHiHZ1cukG5iOxai8pydmoa.jpg,1997,245676146.0,138.0,Face/Off,754,2.9
15000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2142,tt0118887,9.159310000000001,/th2UDVewgUAfIXFUaWGWWBxCM91.jpg,1997,44862187.0,104.0,Cop Land,2142,3.0
45000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",2636,tt0111255,10.388183,/flK0OtdFRvfbs5BixEqU327H8ZB.jpg,1994,170362582.0,110.0,The Specialist,2636,2.6
110000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",1250,tt0259324,11.902353999999999,/jnllnSq8u4d1oQPU7PsoAHD6bLU.jpg,2007,228738393.0,114.0,Ghost Rider,1250,4.1
2540800,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",872,tt0045152,11.064858000000001,/d5J53CwrVs6txB8zhE6qS2QhIV.jpg,1952,7200000.0,103.0,Singin' in the Rain,872,3.5
11000000,"[{'id': 18, 'name': 'Drama'}]",157827,tt2217859,12.293202,/rnbs1o9UXScWCP2VqScZqPr4IwN.jpg,2015,161789.0,109.0,Louder Than Bombs,157827,2.0
5000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",4553,tt0361862,10.737565,/2tYr40n1ZjbMfYq20ieiAPsSe5.jpg,2004,8203235.0,101.0,The Machinist,4553,3.6
65000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",8844,tt0113497,17.015539,/vzmL6fP7aPKNKPRTFnZmiUfciyV.jpg,1995,262797249.0,104.0,Jumanji,8844,3.8
18000000,"[{'id': 35, 'name': 'Comedy'}]",8835,tt0250494,12.769371000000001,/1gAnkZNAd3HqgWL7aqSOQFwt7D1.jpg,2001,141774679.0,96.0,Legally Blonde,8835,2.7
35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",1381,tt0414993,11.577121,/lGIJvQ8ZQazOHVAA0E34yIy7gxv.jpg,2006,15304890.0,96.0,The Fountain,1381,2.0
45000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",6282,tt0200550,15.650835999999998,/15A92dWMP4anntYpAQ0Mzq7wtru.jpg,2000,113916474.0,100.0,Coyote Ugly,6282,2.2
250000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",548,tt0042876,9.887355,/mwWJuktWk8z5OY4og0z48Jg4u3n.jpg,1950,96568.0,88.0,Rashomon,548,2.9
5000000,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3055,tt0062430,2.474398,/e2zRQBkXWWRThFO4LUsfm7IXJr0.jpg,1967,50000000.0,123.0,Valley of the Dolls,3055,3.5
11500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",122857,tt1659343,12.887286999999999,/2vFlwNhV9HgbjfYZaEhRPfNwSuW.jpg,2012,1402307.0,114.0,Universal Soldier: Day of Reckoning,122857,3.4
5000000,"[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}]",9012,tt0322802,14.095585999999999,/iCB8mLrRoMp6sFta1qgZyZgmu9W.jpg,2002,64282312.0,87.0,Jackass: The Movie,9012,3.3
3000000,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",252,tt0067992,12.416635000000001,/b94qXd1FcIwgzv0NYMUe2bjrzJR.jpg,1971,4000000.0,100.0,Willy Wonka & the Chocolate Factory,252,3.2
25000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",7191,tt1060277,12.868098,/as01o40tJ2FhtheqeXf7bVZ0EQO.jpg,2008,170764026.0,85.0,Cloverfield,7191,2.4
20000000,"[{'id': 18, 'name': 'Drama'}]",2355,tt0490204,10.027137,/eF2y5Sqjz9M3IF06va6GxAq7UGU.jpg,2007,22222308.0,124.0,Reign Over Me,2355,3.6
4000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",8766,tt0116514,5.263187,/gw8wzitvvPUX7pK6a56KPDbxFqB.jpg,1996,16675000.0,86.0,Hellraiser: Bloodline,8766,3.3
70000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",587,tt0319061,14.739982999999999,/6DRFdlNZpAaEt7eejsbAlJGgaM7.jpg,2003,122919055.0,125.0,Big Fish,587,3.4
100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",644,tt0212720,13.249364000000002,/wnUAcUrMRGPPZUDroLeZhSjLkuu.jpg,2001,235926552.0,146.0,A.I. Artificial Intelligence,644,2.5
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1259,tt0465551,8.593086999999999,/auGdbhh2LklmZV1LLLwQ5uvHiX4.jpg,2006,49469904.0,92.0,Notes on a Scandal,1259,4.0
170000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",58595,tt1735898,18.751554000000002,/40iabcM7KQLJzmO8yGm8AvUbxZR.jpg,2012,396600000.0,127.0,Snow White and the Huntsman,58595,3.3
3000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",1685,tt0065462,12.325947,/qnJ2trS7tcHxmG4KIUMgAbIM9DG.jpg,1970,18999718.0,95.0,Beneath the Planet of the Apes,1685,3.0
30000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",1669,tt0099810,15.91126,/bqvlKYlWq2uibsuVzKTWseeccd2.jpg,1990,199200000.0,134.0,The Hunt for Red October,1669,3.4
38000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",8874,tt0119738,4.678572,/2eBKtBVObRfd85nUbS0nLhhpayR.jpg,1997,299288605.0,105.0,My Best Friend's Wedding,8874,3.9
2280000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",756,tt0032455,8.03796,/dYZ1r3MJnXVGBBSYKgpd8UWGyFw.jpg,1940,83320000.0,124.0,Fantasia,756,3.2
32000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",31867,tt1053424,7.502967,/owCZCoKCutG7cf3Gu2ykrbfyRnl.jpg,2010,18409891.0,111.0,Repo Men,31867,2.9
30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",4912,tt0270288,11.331072,/o3Im9nPLAgtlw1j2LtpMebAotSe.jpg,2002,33013805.0,113.0,Confessions of a Dangerous Mind,4912,3.6
27000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",174,tt0102975,5.90057,/5PvIZAOFDe63M1oByFEFDoQobkc.jpg,1991,96900000.0,113.0,Star Trek VI: The Undiscovered Country,174,2.5
40600000,"[{'id': 35, 'name': 'Comedy'}]",1621,tt0086465,14.285051999999999,/6HS7QG5aR0tZ9JHORs7DMtyqCDr.jpg,1983,90400000.0,116.0,Trading Places,1621,3.3
2500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",475,tt0061418,12.109198,/3tX1FJiXnk515NtRuF18PFC4CVy.jpg,1967,50700000.0,111.0,Bonnie and Clyde,475,3.9
13000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",5172,tt0469263,6.862146000000001,/JRuTK4UopXeyJ7S39PP62XW5K3.jpg,2006,11130889.0,104.0,The Astronaut Farmer,5172,2.7
7500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",36046,tt0410454,0.52757,/8H9hz3fsJpQsY5lUDloCWOuwoTW.jpg,2004,3347647.0,110.0,The Work and the Glory,36046,3.3
55000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",8860,tt0119664,10.519480999999999,/5fLP5go9bMQImOZUo72YLcHspau.jpg,1997,31987563.0,117.0,Metro,8860,3.1
18000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",157,tt0088170,6.197298,/b9ZaPiD6AaZR7CgQP5P4Kg893QL.jpg,1984,87000000.0,105.0,Star Trek III: The Search for Spock,157,2.8
13000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",240,tt0071562,36.629307,/bVq65huQ8vHDd1a4Z37QtuyEvpA.jpg,1974,47542841.0,200.0,The Godfather: Part II,240,2.9
35000000,"[{'id': 878, 'name': 'Science Fiction'}]",3604,tt0080745,6.346979,/9c5vKUX7MB1yixVp0ZFAUDRTaeE.jpg,1980,27107960.0,111.0,Flash Gordon,3604,3.6
250000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",431,tt0123755,12.095263000000001,/u50r6chJGO2iqxVAvtQ07obiCkB.jpg,1997,501818.0,90.0,Cube,431,3.7
60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",6477,tt0952640,11.805233,/sAt2yb4dgrpkHjbB9dQaKD9Caor.jpg,2007,361366633.0,92.0,Alvin and the Chipmunks,6477,3.7
3500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2984,tt0061523,4.928589,/20sih3KIfCERbSb15tLSfzmaAm9.jpg,1967,2000000.0,113.0,A Countess from Hong Kong,2984,3.7
50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2898,tt0119822,9.374049000000001,/q2645aW8vgg1g7RL5lil6K93yaA.jpg,1997,314178011.0,139.0,As Good as It Gets,2898,2.8
20000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",139567,tt1925431,10.999209,/2F0Y4l7uXIGfDMtfuq2k6b2744w.jpg,2012,4636169.0,97.0,Fire with Fire,139567,3.0
21000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",4108,tt0293662,13.217421,/vD5plFV1ec9CSIsdlPe9icCDRTL.jpg,2002,43928932.0,92.0,The Transporter,4108,3.3
200000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",558,tt0316654,10.834506,/qtBFrsEQ4oXW8sKvRxkKnYuPLg.jpg,2004,783766341.0,127.0,Spider-Man 2,558,2.8
16000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]",1541,tt0103074,14.785388000000001,/pnzuLoE52EiTfjfqRex2uTkH7LB.jpg,1991,45361000.0,130.0,Thelma & Louise,1541,3.1
48000000,"[{'id': 12, 'name': 'Adventure'}]",8367,tt0102798,10.639244,/SC1uy1zkxDFuEiZDIk5sq4eBbQ.jpg,1991,390493908.0,143.0,Robin Hood: Prince of Thieves,8367,3.3
25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",806,tt0466909,5.670679,/kqKHg1qXuaIOhnKmPEF1GLzGrOY.jpg,2006,119188334.0,110.0,The Omen,806,3.2
1530000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",104,tt0130827,7.765378999999999,/3L8QhF5IkZOnEnBFdpj6GVkkp7d.jpg,1998,7267585.0,81.0,Run Lola Run,104,3.4
1500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",3083,tt0031679,8.168694,/jZDRazOQhKFGoK322rYiBk1fpsY.jpg,1939,9600000.0,129.0,Mr. Smith Goes to Washington,3083,4.0
30000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2832,tt0309698,17.955897,/xSNSp2wmCUwFavxdkMF417hBc39.jpg,2003,90259536.0,90.0,Identity,2832,3.0
35000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",943,tt0104714,10.786007000000001,/pr5RcT2TdJ09PkETdhRiwixf8PW.jpg,1992,321731527.0,118.0,Lethal Weapon 3,943,3.8
55000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",13,tt0109830,48.307194,/yE5d3BUhE8hCnkMUJOo1QDoOGNz.jpg,1994,677945399.0,142.0,Forrest Gump,13,3.3
61000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",7485,tt0822854,14.246917999999999,/wCZv0lNx58sfuLT698RYYJVEeTr.jpg,2007,95696996.0,124.0,Shooter,7485,3.8
12000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",860,tt0086567,8.321647,/rQocmooj7bFKS2vZfzWBB5O12eR.jpg,1983,79567667.0,114.0,WarGames,860,3.5
45000000,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",8587,tt0110357,21.605760999999998,/bKPtXn9n4M4s8vvZrbw40mYsefB.jpg,1994,788241776.0,89.0,The Lion King,8587,3.2
110000000,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",27576,tt0944835,8.704455000000001,/956xMjH4sPoqimqoLOP6AI19mjm.jpg,2010,293329073.0,100.0,Salt,27576,3.4
22000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",2179,tt0365830,7.98193,/gQThU8AftVJEBug4ToHUbQ3Lg7M.jpg,2006,13405595.0,93.0,Tenacious D in The Pick of Destiny,2179,3.0
12000000,"[{'id': 53, 'name': 'Thriller'}]",98339,tt1867093,11.52128,/nKhSOX24JuELyf6pd8keRzU2rzm.jpg,2012,2521.0,90.0,The Samaritan,98339,3.0
20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6963,tt0384680,8.345866000000001,/g36DKoIbvdhSpngVel9U8rAO3el.jpg,2005,12482775.0,101.0,The Weather Man,6963,3.7
46000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",199,tt0117731,8.808497000000001,/qhVB8eUGwkdVvd8Fezk0AgcMPDH.jpg,1996,150000000.0,111.0,Star Trek: First Contact,199,3.8
3000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",292,tt0425598,2.092791,/hemHNgWePU3sYwI9LD7INOJWWBQ.jpg,2005,11718595.0,100.0,Dave Chappelle's Block Party,292,3.4
60000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",949,tt0113277,17.924927,/zMyfPUelumio3tiDKPffaUpsQTD.jpg,1995,187436818.0,170.0,Heat,949,3.9
3000000,"[{'id': 37, 'name': 'Western'}]",3089,tt0040724,6.09018,/9TwFtppqU0zUvtNTIDxkV7zQebC.jpg,1948,9012000.0,133.0,Red River,3089,4.1
2962051,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",549,tt0115632,4.797674,/8hA5Fp1tl1MTKHfek8xgOmPDmrJ.jpg,1996,3011195.0,108.0,Basquiat,549,3.9
38000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",6283,tt0119715,6.456233,/6GnKDTplmmHaqRWLv7LHpLSDOBC.jpg,1997,122417389.0,98.0,MouseHunt,6283,3.9
15000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",4011,tt0094721,10.627364,/gWnW7vxm8yr01TVLQhL4aI02orp.jpg,1988,73326666.0,92.0,Beetlejuice,4011,4.1
70000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",2162,tt0163579,3.062626,/Teyo0W5euwLChQvFT0NQDfbvcQ.jpg,1999,11263966.0,101.0,Chill Factor,2162,2.5
750000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",47880,tt0421229,2.6982,/tsMSRVJgrmO4eBO7WXpU8bJOBY.jpg,2005,1720953.0,108.0,Mrs Palfrey at The Claremont,47880,2.8
2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",595,tt0056592,14.284787,/gQg6sPYfNTUlf8wEtydzWl09RyR.jpg,1962,13129846.0,129.0,To Kill a Mockingbird,595,3.7
2900000,"[{'id': 18, 'name': 'Drama'}]",666,tt0140888,4.919716,/uQj3kqTPOVnEFnWr7esi90ZyzTm.jpg,1998,5596708.0,113.0,Central Station,666,3.5
30000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",8010,tt0102034,8.032638,/7W43CXQh6jF9NhnBnlA4BoaFp8W.jpg,1991,15556340.0,91.0,Highlander II: The Quickening,8010,3.7
100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",4982,tt0765429,9.644542,/uDSP5H5akJ85xMGSHRtaqHGBRLD.jpg,2007,266465037.0,157.0,American Gangster,4982,2.6
8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",400,tt0114660,4.486179,/ysKIolKO0376Nl5DV1fDAAPudEq.jpg,1995,529766.0,116.0,Things to Do in Denver When You're Dead,400,2.5
22700000,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",957,tt0094012,9.10373,/kNbaxEsnCyWBTfANVPHayujBsxp.jpg,1987,38119483.0,96.0,Spaceballs,957,3.2
10500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",796,tt0139134,8.181065,/6RQu0J2u7viDa34Nn98sKaHv5jD.jpg,1999,75902208.0,97.0,Cruel Intentions,796,3.0
23000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",580,tt0093300,9.327986,/ssDizT0itTUaAdHoVrxRElo7Q1A.jpg,1987,51881013.0,89.0,Jaws: The Revenge,580,3.1
25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",152737,tt1322269,6.954296,/hkG0j7bfSBGB6NpPtYwW7zH0fU5.jpg,2013,74188937.0,121.0,August: Osage County,152737,3.5
42000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",509,tt0125439,9.874042999999999,/f1gMw3PVicfdq9thlvUIjJ5UdvS.jpg,1999,363889678.0,124.0,Notting Hill,509,3.7
4000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",627,tt0117951,19.348466000000002,/p1O3eFsdb0GEIYu87xlwV7P4jM1.jpg,1996,16491080.0,93.0,Trainspotting,627,3.5
3500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",573,tt0068611,5.316387000000001,/4SFvqrlSigAt9tnhXFSMyKeJWQk.jpg,1972,12600000.0,116.0,Frenzy,573,3.4
